Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Biomass Availability,Energy Storage Capacity,Energy Efficiency Programs
Germany,2009,Biomass,47760.84269,35093.18396,5702584232,1162269543,3.93958E+13,656316.2339,81283.62701,64306.73358,488405.3319,282217,67.63657356,835.814066,1
China,2011,Wind,18819.53455,5947.579808,1482117392,519831769,8.1363E+12,454004.1867,15851.42214,14245.16521,446394.2409,167190,85.89779032,686.9464938,0
Australia,2005,Wind,29670.89675,15484.85938,1307394044,1156976030,7.11281E+13,531789.006,11394.91362,60794.55485,845242.4143,907533,19.07792079,832.7720631,0
India,2002,Wind,85332.45307,2499.631431,2363520154,464598102,1.50787E+14,274045.5112,72075.2832,80199.55012,789524.288,322164,62.4906591,329.464224,1
China,2006,Solar,94557.3294,4057.598519,4345858706,258584915,1.39631E+14,171786.7321,35156.54782,27450.12456,151913.8321,821488,21.43315964,224.1876466,0
India,2009,Solar,1399.099143,27669.30009,1341018450,1388788146,1.42211E+14,251879.5538,12903.06527,65517.67554,184465.1948,600283,70.08831408,110.4604632,1
Canada,2008,Wind,83672.48725,28717.40545,2790398081,1162849830,4.68231E+13,595467.8945,26442.7444,74413.74318,564186.6671,905847,93.50413191,793.9243736,1
India,2013,Biomass,96723.30856,13109.74216,3484326563,691879154,4.30049E+13,167103.7673,19453.28631,24702.75145,178003.6925,694356,26.52197235,313.0470246,1
India,2017,Solar,29767.24075,13802.51207,953653081.1,1158247899,1.47388E+13,970433.0291,56209.75621,26242.95444,455660.8163,595231,87.3140009,928.8398592,1
Germany,2002,Solar,2100.999701,33352.62208,6889130021,307985613,1.1082E+14,664750.3585,84774.06405,97859.46925,55720.06794,932784,27.74757575,681.5075742,1
Japan,2002,Solar,10973.92609,22685.40701,8274464756,560552363,1.55952E+14,368930.0371,22461.41495,31809.18542,998357.4965,951804,28.6789371,61.31279622,1
Australia,2015,Geothermal,25269.19839,35368.28053,1399588080,302579766,1.74395E+14,740330.917,33979.95303,59449.9947,695636.6961,368843,64.48759079,2.803184268,1
India,2022,Solar,88050.36789,40340.75219,8151870725,301941643,4.45919E+13,908581.9675,19698.51681,14319.17487,326201.2512,388742,19.08994698,369.5258884,0
Japan,2011,Geothermal,18756.53207,34941.28825,3958376138,57782829,3.60152E+13,285697.1783,23030.56334,17714.40343,10596.24529,925251,96.26825534,598.1593044,1
USA,2008,Geothermal,78393.48957,7945.323452,1209884968,1087298823,1.96934E+14,138643.5866,58368.99538,73644.00034,751418.04,143026,15.5258965,239.709234,1
Russia,2004,Biomass,7069.372963,26846.79917,681682333.4,1145956527,3.33786E+13,738672.8858,34409.8827,64868.16144,957502.4673,817494,10.19902034,271.6212173,1
Germany,2002,Wind,4772.591119,16608.07985,1738982449,57428301,7.65243E+13,336971.8067,20343.20818,26187.93744,825068.5768,847212,21.21726384,165.5932765,0
Brazil,2011,Hydro,65857.93897,12528.94139,2592399772,1458734419,1.07688E+14,582913.9298,96420.25734,92938.88661,191569.4391,628504,55.91806921,163.8954111,1
Germany,2016,Hydro,46743.09813,44265.90317,5258700456,564524709,1.96165E+14,755373.4018,44042.59257,25974.47724,292544.9907,461950,43.9948782,132.8961354,0
Brazil,2009,Biomass,85032.37906,18363.01947,8518900459,928570600,1.49673E+14,4821.504128,14602.69762,56851.63506,807995.8887,477117,55.86281897,387.0898989,0
France,2020,Wind,6334.259527,48185.74777,2536793575,357579506,1.33236E+14,420985.1858,28110.97736,52713.56413,148056.0019,665272,16.27377038,351.1658004,0
France,2023,Biomass,45119.20819,13800.76227,9243946333,318356967,1.00581E+14,607122.9652,76045.95343,42242.6549,97459.74399,232304,2.018022153,5.590273165,1
Brazil,2006,Solar,78745.1393,18900.19737,1111976749,105980391,1.85654E+13,623308.3967,50620.86425,21826.84073,740088.4427,950409,53.43744953,500.008611,0
Australia,2020,Wind,35205.86967,29966.39256,1568387415,176909122,8.15457E+13,932155.4465,73094.3122,62123.0704,568814.4073,328788,14.55259866,239.3058946,1
China,2017,Hydro,31567.63234,15398.50422,4251317149,1105245527,5.41122E+13,327071.6243,49368.27169,75048.92058,420056.8724,282611,53.71992513,140.100873,0
China,2018,Hydro,7990.222427,17367.38361,3627612826,1484523467,7.23912E+13,898542.1401,39228.34494,74698.79384,383372.6078,42471,11.61554589,384.9188998,1
Canada,2014,Hydro,2931.844048,2463.819681,7603915839,873087314,9.05954E+13,314071.9505,47493.87799,5553.559229,96908.36888,32742,57.7246886,722.7555318,0
Russia,2006,Hydro,45709.73715,19229.55189,4952083800,570482781,3.08718E+13,98501.59224,2285.881452,55590.77814,315137.869,614165,95.14251882,770.0906281,0
Japan,2014,Solar,71365.15352,13164.78906,8992018603,121019379,7.66496E+13,69943.0156,69292.4036,72111.44405,280257.8114,885430,82.89344249,285.5046272,0
France,2007,Hydro,48874.58189,46144.39075,4455609118,565481772,1.91593E+14,245828.793,30632.96953,97604.62223,52246.91128,241708,79.02816972,77.66519589,1
India,2004,Wind,46923.22413,4307.183776,6709859028,647168485,1.21861E+14,608939.7014,81494.8021,44754.23095,923951.7315,312558,39.18842611,634.3703442,0
France,2022,Hydro,24635.60048,13223.01571,2343567241,23062046,1.26071E+14,706951.5479,70519.42089,64037.93561,179169.5132,555500,88.11268327,726.8121134,0
Australia,2012,Biomass,81789.65251,10098.54842,7747449970,82941111,5.04916E+13,937513.4875,21793.76476,36116.56564,948343.706,21173,22.33630728,865.8490121,1
Germany,2016,Solar,76580.49147,8525.391849,1259830493,1279007451,1.61777E+14,828953.987,60980.72269,71295.05272,771712.6621,404268,4.753453102,996.2026026,0
Canada,2023,Geothermal,30744.77522,18544.1986,3532360651,894849518,1.58983E+14,250195.2996,40397.8351,83037.51348,102714.9868,377400,21.83513158,934.6218289,1
Canada,2022,Geothermal,1469.066652,47934.54246,4020863345,316837510,1.35329E+14,119634.6244,45016.22129,32641.51954,671886.4051,474095,71.00102049,369.5894563,0
France,2016,Solar,39868.34941,25985.10463,9031781815,180436803,1.56546E+14,588786.4013,36811.66811,36347.90709,376607.3304,215708,78.89908873,694.4085071,1
Japan,2001,Wind,11011.16287,35159.58604,326761116.5,1388202497,1.27169E+14,902544.0131,99567.44066,22843.4005,292079.1687,179530,24.93303817,186.9181786,0
India,2005,Solar,59083.45427,5046.898673,5287566835,1334052624,7.76927E+13,574751.9302,3933.368354,14956.4508,964692.6079,56068,41.08230811,221.3521804,0
Japan,2016,Hydro,88324.13149,514.3905018,214018771.3,1081465466,3.592E+12,574120.3161,15138.16152,21702.98826,46324.48875,404550,3.794302048,85.62715622,1
India,2012,Wind,66324.75813,4730.126998,8400838588,606530980,1.31738E+14,48778.37909,33297.73547,79061.44391,62295.57232,748241,7.69192578,960.0131572,0
Japan,2014,Solar,57708.76528,3321.283226,5820353944,216559393,2.30605E+13,561199.8796,16181.93916,23047.85969,236852.1211,234759,24.78442658,933.3350143,0
Germany,2010,Hydro,9639.184225,29672.82395,3750765051,892187891,2.95585E+13,535204.3699,21589.05028,45881.80712,357693.9847,779664,73.8679264,879.8277743,0
Japan,2020,Geothermal,41980.71094,19808.06389,5144289329,1456676080,1.49656E+14,566973.0244,74168.43381,84386.0114,974803.8947,207287,90.30336777,500.8403318,1
USA,2006,Hydro,68499.81375,6092.427034,4194602137,1481277012,1.4312E+14,635000.057,76847.50798,35939.73192,94384.05468,497075,44.83274681,983.7534015,1
Brazil,2016,Wind,95393.82095,5312.371075,2904159197,498834167,7.54392E+13,733375.9223,46167.34548,10781.35351,874077.0642,586828,77.17398887,42.35486795,1
Russia,2019,Geothermal,65058.46449,18993.46585,2670432765,1478224713,9.32941E+13,573560.438,22552.44009,98601.64134,882051.9932,102243,74.042543,989.9359155,0
Japan,2011,Hydro,71530.70708,34002.38012,145821933.2,1079733128,1.25294E+14,301920.6863,6355.575225,57731.77195,500737.8873,390981,15.42755597,318.2712239,1
Japan,2006,Wind,27250.40304,48542.3348,340798056.9,496073553,1.23359E+14,648044.9993,58361.27979,62535.697,562035.6992,675302,96.47106191,894.8042181,1
Australia,2020,Hydro,49566.20622,14734.92299,7653254567,1211946810,6.62623E+13,444859.8679,77203.67004,49770.96311,401239.7557,680475,74.76491715,409.7317234,1
USA,2013,Hydro,45154.4478,6507.216109,3255676909,413336779,1.19713E+14,918963.1307,21294.19423,35268.90135,192719.9744,784783,82.10788084,380.1836225,0
Germany,2012,Biomass,38461.93927,44348.41264,5327883970,730701128,1.19442E+14,66552.99042,22603.94039,21452.88022,615020.976,205486,49.89273413,588.122677,0
Russia,2002,Hydro,97323.33437,12159.30186,3898664849,607587903,1.29928E+14,940199.0652,17028.03344,16844.29688,845562.0137,801556,39.26514866,20.74254039,1
Japan,2016,Hydro,14821.73549,23899.35841,2620553136,1282300303,1.86678E+14,229332.4772,75928.66432,26135.13721,359996.6595,7470,89.46700687,56.77609185,0
USA,2009,Biomass,21619.71884,39565.16227,8970651641,833807770,1.70216E+14,486521.0598,63889.00375,13027.56778,533463.7342,88213,34.00935887,489.5332698,0
Japan,2008,Hydro,67131.95233,20357.63749,5523580040,6344510,1.16587E+14,54833.84749,64637.65326,55111.22549,141694.7475,191970,51.53076462,186.3810238,1
Germany,2023,Solar,32778.94197,11813.39315,3085532560,1229677731,1.04271E+14,144271.0547,74053.74498,80061.4649,194208.3101,258705,18.99350275,256.0483596,0
China,2008,Biomass,59880.85347,34523.55929,5984944996,893826096,1.944E+14,532145.6474,3948.325893,1104.465182,783558.2448,636272,3.030076379,649.7829803,1
Germany,2019,Geothermal,66246.21113,13448.82477,1457355508,1257286094,6.06831E+13,754673.6912,7902.541247,42659.46291,720924.6973,596039,60.78631748,957.7085589,1
Australia,2015,Solar,60764.17075,42532.60311,3858092761,877600613,6.21324E+13,340590.5055,40255.51087,9798.779602,656115.5496,246136,51.87950938,938.2921492,1
USA,2005,Hydro,69304.448,20809.83349,3301176595,1349432506,1.14747E+14,877703.6386,17956.65581,39537.01645,140838.4403,60567,2.783548994,426.2800163,1
Canada,2013,Wind,11848.8181,1503.40241,1135456329,631110607,1.65425E+14,336796.455,79110.58454,84369.71579,295590.6943,924838,7.790271036,833.89825,0
China,2018,Wind,17128.43773,48051.48311,8520565111,336891958,1.19106E+13,979920.0206,59215.71283,31823.55978,132605.5312,174973,23.62074597,647.9714212,1
India,2020,Solar,91155.05285,9335.161566,20498460.75,986324283,1.83994E+14,408881.8443,87084.65356,91684.7357,623213.9435,215848,31.09743669,710.5325177,1
Canada,2018,Solar,67974.77984,1027.472937,8102781607,987985477,3.61563E+13,276449.6419,3619.642818,51606.12302,603402.5909,242154,51.7644937,918.1320212,0
Japan,2011,Solar,82423.98564,21011.32879,2766913447,903082991,1.83937E+14,833288.4537,63271.49886,29120.80249,824061.7549,825486,16.90287555,91.90406744,0
India,2003,Geothermal,29800.6592,33181.76598,6730836659,1090378010,1.57805E+14,304235.9475,12770.86333,24398.46754,134620.1702,775998,37.00208688,925.8577145,0
USA,2002,Hydro,7059.108927,33327.40863,7805136665,322282811,1.28271E+14,589216.3708,13386.73588,21469.33323,357959.314,429715,69.80008013,413.3965127,0
Australia,2015,Hydro,30718.68104,9506.237148,8396414497,1468952828,8.58824E+13,836155.1379,43604.80869,95567.00242,738853.2915,284055,8.578473495,756.9397644,1
Australia,2011,Wind,70539.829,7540.054443,9734031095,943887560,1.78968E+14,122774.7024,31317.41097,51163.66645,227209.6526,703993,92.59898633,185.0316891,1
Canada,2002,Wind,19363.09485,3316.730467,3846614710,321065419,1.43789E+13,820594.7404,40600.79373,74761.60822,695809.5053,322191,40.93805644,345.0108047,1
Russia,2009,Solar,57269.55892,39720.19641,654446352.3,1318565679,5.63473E+13,73222.7404,86491.87098,29834.55675,410490.436,255569,22.11235647,885.7637394,1
China,2022,Biomass,85075.04899,32468.09627,954334922.1,121045177,6.99822E+13,967662.3621,68679.11148,74055.21688,237901.6114,938418,99.05986848,838.3048087,0
Brazil,2020,Solar,34994.2156,11304.32502,4535036888,386610007,1.749E+14,87499.79706,53396.23288,94977.84967,454165.2935,550007,2.170351142,533.2785707,0
Japan,2001,Hydro,79333.2201,23873.00293,8743213683,183134556,2.98871E+13,392197.788,94127.8798,34181.49203,694123.9068,793658,1.109604395,481.5149497,0
Brazil,2011,Solar,57369.69833,9832.415344,8157508078,5020966,3.12834E+13,888904.1436,98037.38115,71978.68768,71384.67973,373592,40.41856577,896.0510499,1
Brazil,2006,Solar,52145.38235,12496.78061,6970925161,1281366407,1.13492E+14,972599.8991,63743.67364,42653.76538,556939.4622,963193,81.39236986,115.3984329,1
USA,2019,Geothermal,49256.76347,12091.13491,3196415071,1084564560,1.42337E+14,569506.1167,98150.41219,38693.60738,358391.0878,463381,4.995421399,339.1881775,1
Australia,2019,Hydro,58587.62155,1709.842381,4475583460,151087195,1.19921E+13,154071.1355,59439.23799,20564.48399,528466.8722,574356,46.66962108,824.5741177,1
Russia,2007,Solar,3356.551171,37685.8205,7952589627,1157507589,5.57135E+13,689426.7486,87733.82801,77805.50663,958319.1525,340737,44.53567866,756.9726166,1
Russia,2000,Biomass,85582.34297,38930.00755,6617220519,1435014341,6.21387E+13,819444.5981,61865.8236,86374.77039,160229.2671,839982,39.09403196,732.1333879,1
China,2022,Wind,95373.19457,3655.737495,6158951744,792036726,5.83117E+12,306317.1558,85240.07604,81882.98229,613476.0847,81811,41.90163289,654.2127879,1
Canada,2003,Geothermal,6652.717922,34392.9974,9954945408,1015802428,2.53331E+13,840451.2981,95397.00056,47267.90268,160632.9981,276684,90.32180204,23.88007729,0
Russia,2000,Wind,83003.67399,623.6710115,2273877015,720574396,1.9175E+14,252141.051,92362.21714,88740.93909,452966.0485,683138,17.66742356,406.1996748,0
Japan,2016,Solar,29690.34651,39267.78847,8599906624,1279932204,3.27899E+13,744918.8777,46274.95006,5070.033436,938618.1547,538597,99.89112372,62.73411753,0
Canada,2000,Wind,83527.4597,8560.005108,6280398636,989525587,1.75411E+14,741473.5986,21139.63071,50102.25101,257133.1897,731453,25.74627775,943.6537897,0
India,2011,Wind,77578.4986,11103.89975,4986155791,174369431,1.48542E+14,250821.037,54357.38732,87867.0049,322739.5762,68390,65.94897471,6.096168505,1
Brazil,2005,Solar,44304.04761,40078.67241,5028950441,36635132,1.30972E+13,525393.4348,62173.32801,71249.56077,922627.4193,375648,82.57629764,562.4077515,1
Russia,2022,Solar,54476.21224,1351.682833,5865403405,206219721,1.40455E+14,206929.6367,46120.14076,18800.73267,548557.0411,302444,9.847381536,267.1002857,0
Russia,2008,Hydro,93036.27766,26794.05891,4910764709,765481753,9.23158E+13,761260.3414,9856.237663,2091.956703,655645.4567,932998,97.62864487,609.6553734,0
Canada,2010,Solar,9645.200645,41437.24113,2045486081,1389567455,3.27922E+13,373724.183,73679.61843,44990.37777,376528.9319,149280,45.00246098,254.1254478,1
Brazil,2015,Geothermal,44638.02317,11065.54681,3734797372,1350496,7.27239E+12,225499.5004,34745.32818,23861.28091,62489.1911,675982,41.9235883,497.8840703,1
Australia,2018,Hydro,47184.9493,8674.806429,2543032969,1267904085,1.86762E+14,215150.4135,64846.32829,26983.97839,439541.1077,748049,52.27775732,60.02589892,1
France,2016,Biomass,48442.60488,7264.726439,2127113845,1137078030,1.17908E+14,613734.8728,68540.94173,71508.91544,493501.5149,667668,35.78511258,449.6374891,1
Japan,2004,Hydro,34898.43625,32027.01371,8021929483,589188532,1.69179E+13,917902.3446,19873.47962,79040.41808,504298.1011,14965,54.74528706,352.1655453,1
Australia,2009,Geothermal,59459.8155,43504.78216,7616736227,101491428,1.20648E+14,828948.5192,42510.88037,85008.04721,654785.6321,588695,59.57086184,248.4147575,0
Japan,2008,Biomass,59319.40054,40798.72056,9458914397,796361872,1.22836E+14,192370.5808,99720.87543,95946.87501,735625.6069,615251,32.16536066,803.3124482,0
Russia,2004,Solar,34469.64317,1903.267309,9644452831,221935653,7.5372E+13,556133.8089,29831.94195,64684.10762,668472.196,18070,17.66946409,602.6161008,0
Russia,2014,Biomass,54675.72219,19797.55317,4389725244,1440421480,9.48661E+13,579610.0332,22898.94302,57333.12329,84669.58324,935085,64.35040155,663.6717299,0
Brazil,2002,Biomass,84336.99641,2772.487476,1605821364,201793916,8.12864E+13,995438.1218,42382.26949,91160.069,957456.4155,726831,10.90861931,673.7088118,1
Russia,2014,Hydro,88361.26434,24165.91023,1497175674,1002569190,1.45583E+14,935938.5131,93012.0268,23524.01189,790667.1802,675651,42.39827103,475.3429232,0
Brazil,2016,Solar,93966.48828,18338.7045,8373955402,1327397046,1.47253E+12,211394.5747,32747.00603,73036.62888,603273.2434,566172,37.13638491,224.242993,1
Brazil,2015,Biomass,34358.50451,46617.65861,8359835166,533062525,1.90971E+14,411996.2199,38705.85538,41539.51581,247610.196,556002,89.85715592,365.3619441,0
France,2012,Biomass,96972.05172,10463.95131,581901738.7,891375666,2.57737E+13,769567.7951,64351.77373,92436.73204,218742.9336,68510,26.60710716,267.2263893,1
China,2016,Biomass,28742.82079,42865.94411,2969430078,389503566,4.26516E+13,965161.9566,77008.93326,18105.99239,255964.0399,410521,17.02755368,691.561141,1
Russia,2004,Biomass,10588.95605,45287.46498,2139091448,923499253,4.17401E+13,265884.8978,12407.68247,35251.92526,912616.21,515742,52.45762216,369.8437607,0
India,2002,Wind,57022.4935,45228.76876,7560891216,592202993,1.92556E+14,920656.2824,9088.444608,22665.59994,532994.177,526246,24.99753244,512.8011226,1
Brazil,2005,Geothermal,53479.71158,47623.52312,2874864323,1059814292,9.00399E+13,791156.3566,27485.70679,77673.2803,158759.6936,102494,22.46544544,504.7143111,1
China,2000,Wind,41504.80312,3137.069584,4313350326,1072175872,1.71586E+14,85423.15606,16834.74269,40347.90978,734986.4652,221543,7.847113661,9.796464888,0
Canada,2021,Wind,32952.76192,46664.61044,5610702076,779441024,1.49514E+14,658114.2526,80884.84997,6444.462692,170945.6973,563874,41.7438142,553.1539004,1
India,2005,Biomass,20265.94103,15919.08028,4831647252,1001629974,1.18209E+14,465547.2125,81825.987,39137.38206,180083.2525,219410,94.46603352,961.2382708,1
Australia,2009,Hydro,84381.09712,47331.4718,7626697712,1087564903,1.69395E+14,917209.746,74307.98244,70632.22399,730418.8977,4853,64.57186419,173.9835614,1
USA,2002,Solar,73380.3081,30804.68528,7065652820,737845046,1.47775E+14,528914.7771,72871.42147,35654.46309,550357.2964,358484,28.94425606,780.3007358,1
France,2000,Biomass,36024.66891,3923.207892,8527998908,109144900,8.29463E+11,829067.3991,83241.67968,58466.07454,387252.6855,417787,87.37941639,702.1085852,1
Russia,2006,Biomass,54787.30444,6681.932408,5781976942,1082026723,9.46638E+13,698412.3043,38507.47105,12766.49504,426532.625,545200,5.596963912,564.584455,0
India,2006,Geothermal,39922.07968,37182.53155,5402001246,1411253626,1.01722E+14,780463.033,86546.17474,86262.64847,284780.2603,518752,84.98279918,426.3935261,1
India,2007,Wind,21597.56008,13842.57138,4396366569,1347400717,3.73615E+12,623297.6856,60977.17676,58890.90685,624721.5614,719163,70.71817128,561.4548369,1
